163,171,112,124,140,124,169,139,145,71,729,49,45,34,34,43,37,33,37,41,40,39,46,35,32,39,34,40,52,31,38,47,67,73,40,35,51,66,37,51,64,54,38,40,44,61,52,56,56,50,30,53,63,48,34,47,43,41,48,37,43,29,44,35,39,32,36,57,37,29,36,43,29,36,29,39,41,28,39,38,54,49,40,39,36,43,38,30,37,36,48,57,45,48,43,54,45,55,51,48,63,49,46,50,44,41,48,50,35,44,42,45,38,37,34,41,44,54,29,29,30,49,36,37,43,31,35,38,34,51,46,56,65,64,36,37,36,35,51,32,63,40,40,44,34,39,47,36,22,29,48,36,34,30,43,47,48,51,37,63,34,50,37,28,60,46,44,45,47,42,59,54,50,53,59,48,58,43,50,55,81,67,69,38,63,37,50,49,42,46,55,42,44,44,50,56,46,78,48,53,53,42,41,43,62,35,30,39,36,46,46,77,40,39,39,51,39,40,42,53,39,42,39,50,44,47,27,40,57,73,39,53,53,53,40,57,51,35,37,48,35,57,38,45,35,40,64,40,43,43,70,40,31,39,63,42,47,59,77,58,64,53,69,57,57,41,46,58,50,47,48,44,53,73,48,47,48,55,30,35,32,35,28,34,36,19,34,49,38,34,46,45,32,52,46,39,45,37,23,25,21,28,23,17,20,17,22,21,22,21,31
44,37,35,38,61,53,35,37,46,39,49,746,149,32,38,31,30,30,32,44,28,34,30,31,26,25,30,24,47,33,36,35,37,42,39,36,44,39,39,40,50,40,34,35,48,31,45,36,34,41,32,41,39,64,35,41,37,36,54,37,33,46,32,33,37,32,46,55,32,44,36,33,40,42,69,35,33,49,36,37,36,50,33,36,40,38,31,41,39,36,63,71,37,62,42,35,44,49,55,36,51,48,41,50,37,47,54,56,37,44,52,44,58,46,42,30,24,25,40,32,36,34,63,32,36,36,37,29,44,50,32,31,49,47,32,41,38,46,45,35,46,39,40,37,32,35,39,41,31,25,47,28,33,36,34,59,44,41,58,40,54,26,38,35,39,77,42,52,48,54,48,44,57,52,40,42,40,47,35,38,35,52,44,44,45,50,34,44,63,47,44,37,44,52,38,41,35,41,39,36,45,44,44,46,35,37,48,36,42,41,39,43,34,29,43,35,47,52,46,39,37,42,35,42,34,29,38,37,51,52,43,40,34,44,45,39,37,31,44,44,27,37,43,57,36,41,44,36,49,45,41,48,47,39,54,42,38,58,43,44,54,47,51,43,46,46,41,43,39,47,50,36,47,52,44,44,37,49,35,46,36,30,34,33,38,26,31,29,35,41,41,41,43,45,38,33,35,36,29,30,27,29,28,23,27,23,28,30,19,27,24
38,56,47,39,48,42,47,39,49,44,45,149,753,38,35,32,44,38,45,35,32,31,45,27,31,23,32,28,31,34,28,31,50,57,36,31,42,39,59,55,38,31,34,34,49,39,40,36,35,43,24,32,46,40,40,36,37,37,38,34,44,27,39,35,33,28,30,59,45,32,34,42,37,61,41,33,29,53,28,45,33,36,47,52,36,46,41,46,47,30,50,56,41,58,42,57,46,57,47,33,41,41,53,50,49,45,38,48,24,36,32,35,40,39,32,22,28,26,38,25,25,24,44,23,40,35,49,40,42,35,25,38,46,58,45,41,36,35,32,46,40,40,33,34,41,38,61,53,21,32,30,29,41,29,50,32,53,44,58,55,50,35,47,39,41,40,43,41,54,60,63,50,46,51,37,43,50,44,46,40,46,45,56,39,61,50,34,56,35,49,53,40,43,78,54,50,38,47,37,68,51,69,37,38,31,45,25,46,40,38,54,40,38,40,40,44,64,45,54,53,41,73,36,47,50,60,38,49,46,57,42,45,46,63,41,43,53,33,33,47,30,41,48,32,36,38,54,37,55,32,40,35,39,42,43,46,45,48,50,50,36,53,58,62,39,39,35,50,48,58,57,40,45,48,33,52,51,50,32,25,47,36,31,34,27,32,30,39,27,54,41,54,30,41,39,38,32,34,24,26,29,31,26,23,27,29,28,28,22,27,23
30,33,36,40,36,38,36,32,29,39,34,32,38,551,120,72,92,56,46,47,22,47,31,29,32,25,24,31,28,30,29,34,27,42,24,33,31,42,25,36,36,40,35,39,33,29,33,33,31,40,20,38,38,39,34,39,52,31,31,28,34,26,40,35,40,33,52,46,57,30,28,32,27,28,37,36,33,29,28,39,41,31,40,33,35,56,46,26,35,32,38,40,40,50,34,34,40,47,40,43,44,40,40,37,54,38,35,38,30,38,50,36,47,35,44,33,31,33,37,30,31,36,28,35,46,33,32,36,30,45,52,42,40,34,37,27,30,39,40,39,43,36,36,46,38,37,32,37,26,29,49,33,32,35,34,43,44,39,44,33,40,29,43,37,47,50,47,46,34,56,39,49,40,43,48,34,37,41,28,40,31,46,43,37,33,48,43,34,40,35,54,45,36,52,38,35,37,37,31,30,41,34,36,34,37,36,35,49,34,32,35,59,34,32,29,45,42,51,64,36,37,40,36,30,30,31,28,36,41,53,36,35,42,40,35,36,37,31,40,40,38,37,45,56,33,40,35,50,44,42,39,31,37,32,48,33,41,41,43,42,38,37,45,49,46,46,44,38,32,36,48,33,43,43,45,46,51,44,45,43,36,34,30,34,26,28,45,35,34,36,31,29,29,37,50,41,30,45,26,28,31,23,27,25,37,27,28,23,26,25,34
53,44,45,42,43,56,39,36,38,33,34,38,35,120,607,40,54,47,49,50,32,27,28,38,28,26,32,34,34,32,34,40,42,40,34,44,41,32,37,43,33,31,33,39,43,38,44,38,40,46,33,55,35,42,51,46,49,56,43,31,31,29,35,33,36,31,47,44,74,39,42,26,35,39,32,34,29,35,37,50,26,31,37,55,24,43,46,34,41,37,38,40,32,54,38,38,36,38,61,34,35,54,47,32,49,51,38,46,24,37,64,33,48,37,57,29,36,26,57,39,25,42,40,31,31,28,38,44,33,39,40,35,60,34,34,35,33,31,37,35,45,42,42,41,41,35,44,37,20,27,36,27,32,30,37,48,40,36,39,39,48,40,60,47,42,42,61,56,50,41,44,48,40,43,41,49,37,38,39,58,48,50,48,42,37,34,51,40,42,46,45,40,47,48,39,36,32,43,38,42,34,37,29,29,34,43,41,35,35,38,39,47,41,34,33,46,43,37,64,53,48,33,44,43,48,57,44,47,36,49,43,34,55,43,42,51,38,36,39,48,37,34,38,48,35,52,38,48,35,50,51,37,46,34,36,42,47,47,33,44,44,43,69,50,53,37,30,44,44,45,58,29,51,47,58,37,46,47,40,41,44,32,26,48,33,28,44,43,46,29,44,42,36,42,49,40,46,52,29,25,36,29,23,25,27,29,23,24,22,28,29
43,41,35,36,30,33,37,41,35,31,43,31,32,72,40,392,74,48,55,39,23,28,32,21,26,26,31,31,34,20,32,29,29,37,32,43,34,33,36,31,35,33,27,49,27,40,28,28,46,25,22,34,61,45,32,35,39,47,30,26,39,31,27,26,31,34,34,46,26,28,30,29,43,48,27,30,27,27,41,36,30,27,24,28,26,29,34,30,26,51,44,34,34,51,37,41,31,41,38,50,32,41,32,37,44,39,29,36,30,41,35,41,42,35,37,43,30,20,23,33,31,29,24,34,34,32,26,27,24,34,34,32,40,35,27,29,25,35,28,30,38,35,30,31,31,50,43,42,27,22,38,41,40,41,37,30,30,34,27,29,34,34,30,24,41,40,39,43,38,34,52,33,35,53,35,43,42,34,46,40,27,45,33,48,31,36,36,35,33,49,63,31,29,45,29,37,48,35,32,36,37,49,28,29,36,45,31,38,42,37,41,44,40,31,35,34,41,40,33,36,38,35,43,37,31,36,43,36,31,35,31,31,39,54,40,43,33,51,41,36,47,26,28,26,29,26,35,35,39,35,36,27,30,30,33,30,44,40,36,40,37,40,42,32,41,46,40,39,57,32,40,29,47,44,34,39,35,42,32,27,30,25,29,32,29,42,36,35,26,24,42,30,27,31,45,38,43,30,27,28,27,34,26,25,36,23,25,26,27,28,28
48,42,49,49,36,47,49,51,47,32,37,30,44,92,54,74,774,62,58,37,31,33,32,27,35,35,29,34,37,29,33,43,50,38,35,52,47,47,38,54,46,41,49,33,55,41,44,43,37,36,31,53,44,39,43,40,36,35,53,46,49,44,36,34,38,36,59,50,51,34,32,31,37,38,34,35,32,34,43,41,34,38,42,45,39,54,34,50,42,56,46,42,44,49,67,45,33,56,45,38,34,49,63,55,42,54,41,34,45,49,61,55,46,52,46,30,36,40,39,36,39,34,37,28,45,26,31,38,38,36,47,45,51,35,36,48,29,44,34,57,49,52,45,41,31,42,35,43,31,34,32,35,45,32,50,50,46,61,37,45,57,35,42,34,59,55,76,48,52,63,40,45,53,69,48,39,40,42,36,53,40,47,43,48,46,36,43,46,42,40,52,62,50,40,62,42,38,39,41,42,50,46,38,44,42,36,27,41,55,44,36,38,43,48,37,49,34,42,67,31,40,43,36,41,31,46,33,33,41,39,54,33,37,50,45,52,41,36,35,62,34,44,44,45,34,41,44,47,58,37,57,42,39,32,41,32,60,57,61,48,52,58,56,51,49,46,64,39,37,39,45,30,45,45,54,40,53,43,40,37,37,32,56,34,26,38,35,39,39,45,36,31,30,47,33,38,42,32,28,23,29,25,28,25,33,27,25,28,28,28,31
36,36,54,32,43,38,35,33,44,32,33,30,38,56,47,48,62,381,92,63,36,32,33,21,30,26,36,24,30,26,35,34,45,39,36,35,54,30,36,28,32,46,39,30,36,36,52,45,44,47,25,39,44,40,32,33,26,22,36,46,27,27,30,29,31,23,27,37,32,33,24,27,45,49,36,52,23,21,32,29,24,41,32,34,38,32,30,28,39,27,31,45,35,38,43,29,39,52,29,35,29,58,33,29,34,39,26,49,30,36,40,26,35,35,34,29,25,25,34,37,22,26,47,33,28,27,28,30,54,39,39,45,37,33,30,34,38,33,42,35,41,36,27,36,28,34,31,41,18,25,38,24,40,30,37,40,31,42,34,30,43,32,39,28,47,46,51,40,34,39,41,36,44,41,50,36,32,41,41,45,36,36,41,44,31,39,34,35,38,47,49,33,40,45,41,33,31,28,35,42,34,43,35,39,32,36,44,28,29,30,27,38,42,37,37,37,34,35,57,34,35,33,45,39,37,36,32,39,37,49,42,47,35,34,30,38,34,32,42,41,24,34,44,63,60,43,46,36,34,33,38,37,50,38,45,36,35,45,46,31,48,62,59,34,30,51,39,43,41,55,41,36,50,37,41,45,40,37,30,29,31,27,32,32,33,32,32,33,36,55,33,26,26,31,36,33,33,27,23,25,24,24,24,25,36,23,23,23,21,26,29
35,44,44,44,40,39,35,36,37,36,37,32,45,46,49,55,58,92,371,46,38,24,28,23,20,25,30,31,29,28,29,37,26,34,31,41,31,38,35,32,41,36,30,31,31,44,44,60,29,52,28,33,42,34,33,38,41,27,44,44,28,26,35,43,39,24,27,52,27,26,25,23,34,40,34,36,25,22,28,36,29,35,35,44,30,41,44,26,35,34,30,35,31,48,49,31,41,40,44,30,34,37,31,33,42,53,36,37,29,30,48,35,54,34,27,23,24,39,36,23,23,42,36,27,48,26,31,29,36,34,28,36,41,36,35,48,35,31,31,28,41,29,26,38,24,38,31,43,21,25,38,28,30,36,34,35,29,41,41,36,37,28,35,34,52,42,34,39,40,39,36,38,40,38,46,35,40,36,29,41,39,43,35,43,45,32,42,38,41,32,40,43,32,41,47,33,41,36,40,38,34,34,29,38,38,57,30,43,39,33,40,45,51,32,38,29,43,36,41,33,36,37,44,36,30,29,44,47,34,48,36,36,51,31,38,48,40,53,32,39,27,50,35,34,29,50,34,35,35,27,35,32,30,26,38,34,35,30,39,29,41,44,40,40,37,39,26,44,37,42,39,27,38,37,44,43,34,43,28,32,26,29,38,40,34,32,44,46,32,38,29,32,23,41,56,27,32,41,26,26,25,37,28,22,42,20,24,29,20,27,25
44,36,45,32,35,36,34,55,28,39,41,44,35,47,50,39,37,63,46,490,29,33,40,31,42,25,36,32,29,25,36,32,52,43,41,49,41,37,27,34,53,44,35,39,41,40,38,48,39,47,28,51,47,39,38,44,48,34,37,33,42,29,40,36,28,32,26,49,34,28,22,30,27,32,28,34,45,35,43,37,38,44,39,34,35,36,28,32,31,29,33,45,40,52,32,30,32,36,39,31,37,40,43,46,37,43,51,38,40,29,56,33,38,52,45,25,33,37,41,30,20,30,23,33,30,31,36,38,35,34,27,41,34,35,38,32,33,30,36,30,36,32,52,45,34,33,31,30,26,36,33,26,36,37,50,54,39,43,35,31,26,38,33,25,48,54,41,41,46,47,38,53,43,42,49,47,62,39,27,30,43,34,40,45,39,37,35,52,35,41,43,51,38,40,42,43,28,41,36,42,30,43,40,46,36,33,40,69,36,35,39,33,30,35,31,36,45,70,48,34,35,39,32,46,30,32,30,46,37,36,35,34,45,46,41,39,41,41,47,37,36,44,38,43,39,31,45,35,31,40,40,44,35,41,43,37,45,39,40,30,37,41,37,36,36,62,36,38,32,40,42,26,39,51,46,36,51,53,32,35,31,33,31,37,32,29,30,32,28,34,41,38,28,41,36,32,33,37,32,26,28,33,27,25,32,24,32,28,22,29,31
29,29,30,24,35,32,24,37,28,34,40,28,32,22,32,23,31,36,38,29,264,56,73,72,41,25,35,47,25,25,28,30,41,29,31,26,39,37,40,35,28,31,23,36,46,35,41,39,30,49,26,42,50,40,37,39,28,31,32,46,39,30,29,29,38,26,35,49,28,29,23,31,20,25,21,30,21,24,35,22,33,40,37,50,26,43,31,31,29,29,48,29,31,37,25,42,31,44,33,37,32,40,27,26,33,37,48,34,29,39,26,31,37,29,37,36,22,29,25,31,31,24,25,28,40,22,21,23,42,34,35,30,32,35,40,25,24,31,40,35,33,25,35,35,33,34,29,34,17,35,26,45,24,30,37,29,36,33,32,58,28,26,29,31,32,42,44,32,43,40,35,47,42,29,57,38,34,45,30,35,53,34,36,33,34,32,27,47,32,42,34,32,34,34,39,27,30,30,35,36,25,30,31,35,31,22,27,33,33,29,30,28,39,25,25,28,32,34,30,31,39,34,28,33,28,28,29,25,38,39,33,27,32,36,31,29,25,23,30,40,37,34,30,41,31,37,36,35,32,35,34,43,34,32,36,25,52,32,31,31,33,33,38,32,30,41,38,23,47,36,33,27,33,36,47,34,33,34,20,20,27,28,25,31,22,22,22,35,38,30,26,31,28,35,23,39,36,26,26,17,19,32,17,22,22,13,16,15,25,13,17
32,29,43,32,38,31,30,37,38,30,39,34,31,47,27,28,33,32,24,33,56,496,47,46,30,27,30,45,30,38,26,29,32,38,45,26,53,32,37,38,32,36,33,30,36,34,40,34,40,37,25,42,31,32,34,47,38,36,49,27,46,28,30,35,35,36,40,35,30,29,32,25,31,28,31,30,25,36,37,36,39,48,31,30,35,35,30,29,32,40,40,34,30,39,47,39,34,37,40,32,44,35,63,35,33,35,36,35,36,40,39,35,40,32,40,30,31,32,33,30,34,29,29,31,29,26,25,31,26,34,32,32,31,37,32,29,36,36,43,34,30,32,35,40,28,38,41,32,23,34,30,34,40,29,40,48,33,44,43,39,36,30,34,37,37,40,50,42,43,34,49,41,33,30,37,41,47,45,39,37,38,42,38,36,39,37,43,36,40,40,38,51,28,35,40,39,37,68,32,49,27,30,28,25,26,29,45,30,33,38,37,33,37,35,31,34,36,36,36,39,34,31,49,26,31,35,27,31,40,44,45,27,31,30,32,42,29,27,42,31,39,27,45,26,35,28,42,42,40,36,44,34,44,40,42,33,37,34,43,29,32,39,41,39,40,45,40,42,46,41,45,33,38,56,44,44,40,39,31,37,35,31,30,44,23,26,53,33,28,45,35,27,33,29,24,29,36,32,26,23,29,25,28,30,25,24,31,19,28,30,34
